sentence_id,1-gram_add1,1-gram_addk,1-gram_tokentype,2-gram_add1,2-gram_addk,2-gram_tokentype,3-gram_add1,3-gram_addk,3-gram_tokentype,4-gram_add1,4-gram_addk,4-gram_tokentype
471,8.32123079544287e-194,8.812044633844112e-194,2.7975707549167105e-232,1.1510350096518149e-206,2.096675540209597e-195,7.20175557648338e-226,7.843124396470805e-215,6.1687452736702644e-204,2.0881868726115797e-218,4.7554078667238086e-217,2.4381129653550468e-206,1.1729658112236812e-216
472,6.67624114216781e-78,2.1705387122995644e-77,2.947086871457093e-100,5.241646648955645e-90,5.400098150070267e-85,4.162956480378697e-98,2.3570784786230328e-94,1.4032655560065353e-89,5.7587013539003714e-95,1.1824598664740175e-94,9.417411257549963e-90,1.891935786358428e-93
473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,1.0644366485457188e-195,2.1855116477519866e-196,2.1817149075595482e-224,7.960008734475272e-206,1.2106095005227835e-195,1.5561853549154775e-217,3.7165274879891453e-209,7.025889349176108e-199,1.217046391740236e-209,1.247088736409548e-209,2.847825417856566e-199,1.4966527411664075e-208
475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,5.678645468550186e-259,3.7142933003841776e-258,0.0,1.0295253665059974e-280,1.7696854144350146e-263,5.3064103e-317,1.0292642471133847e-300,5.291357381211256e-285,3.312274423386537e-309,2.0627952987238035e-305,2.5488704967109392e-290,2.2603783987560092e-306
477,1.0418373444378412e-24,2.969191198405459e-24,2.217985882427889e-32,2.1095960513669454e-29,1.2099195299586026e-27,2.2714119050551953e-31,2.6521760968927013e-31,1.6030771987378531e-29,6.12801697671892e-31,1.3323107070995444e-31,1.0787498947800922e-29,2.131697131359271e-30
478,3.341226035338398e-142,1.2740189564305688e-141,4.799725596619144e-180,2.8812841915444037e-157,2.9718337010859194e-148,4.767333893236225e-176,1.5708081123123823e-166,8.81218801657787e-158,2.6628899202509545e-170,7.827515992706515e-169,2.0663024966764013e-160,6.974275996601138e-169
479,2.801276741590126e-61,1.4462652433076081e-61,2.334322593978207e-68,4.121080442802719e-64,5.758728008533065e-61,1.2711569982142785e-65,1.109298687051445e-64,2.586141415346858e-61,5.32671525910489e-64,5.549204066395556e-65,1.725779443818928e-61,8.87872650623289e-64
480,2.966942813743519e-58,3.810053748380021e-58,1.992445761118162e-64,9.181487350875903e-58,1.4944850716462358e-54,1.6673748058848656e-62,8.21329039978018e-61,1.3702866851671641e-57,1.1870263111007481e-60,2.8386953672789064e-61,5.885483388057791e-58,3.406767360441561e-60
481,8.259428014672541e-100,4.794758215562046e-99,2.4242526657488355e-124,2.6721108900610046e-113,2.286216875170548e-107,1.1559230567357091e-122,1.314334003294049e-116,8.90592452798706e-111,3.5958786728658076e-117,6.594823769132443e-117,5.9791743852252955e-111,1.0551718030611908e-115
482,1.8628638011861585e-65,2.593580910741615e-65,1.867940671744018e-72,6.875537179558064e-68,1.6199184477398063e-64,1.4489017711520454e-70,2.168716699333859e-68,7.584731234523291e-65,9.761132829184588e-68,1.0846763225949095e-68,5.059453074813626e-65,1.7354821161518552e-67
483,2.1927448397236857e-189,6.973753793894209e-189,3.423387907760446e-240,5.440625947900679e-211,5.432394077594878e-199,8.379851773583784e-233,1.5012149215006768e-222,2.9309538570443884e-211,8.3139152517333735e-227,2.728518835794835e-224,3.5007117353375876e-213,1.0239614160675342e-223
484,1.387489233124495e-194,1.7881086239957035e-193,3.73234732303927e-248,2.2133834129285417e-217,9.601473478658983e-205,9.598133922802563e-242,2.2229817979756426e-228,1.733383797573365e-216,7.687432037498871e-233,3.510459689333101e-231,1.3867210913188582e-219,2.7613382215025263e-231
485,4.3697112487169455e-72,1.6419564339753652e-71,2.8302502813567363e-88,3.071425211955364e-78,8.258692865230563e-74,1.5885981030629613e-86,1.371400279287879e-82,3.1769579309588854e-78,1.2511396529903215e-83,2.373870849567218e-83,6.223019751208557e-79,1.5832508186225766e-82
486,7.733588621437909e-194,2.6003685840321885e-193,5.4817207340893045e-248,1.589771813131024e-216,2.2869700824127473e-204,5.046327065322271e-241,2.175750356026714e-228,1.1615761118375694e-216,4.168691397974312e-233,1.0369991745825828e-231,2.9773331915958995e-220,1.0128115668529827e-231
487,3.713185703682487e-49,7.745751316226706e-49,1.9648392783313408e-56,1.446462545238116e-49,1.4808709749715268e-46,4.319387166251573e-54,5.127064892959257e-53,4.326150672558196e-50,3.8543484253473925e-53,7.426943694842468e-54,6.842365217430057e-51,6.935201436391926e-53
488,9.816473535295068e-135,4.943853987034631e-134,1.8951373768538911e-168,1.8773163236203886e-149,4.1014901835785175e-141,4.575855822831911e-165,2.1701528547999493e-156,1.7937151512366926e-148,9.464613649641157e-159,1.0481316121314597e-157,8.200494699789107e-150,6.78114817784489e-157
489,2.29288008428645e-25,3.8142151980806784e-25,1.8798879317653622e-28,2.6452489310576116e-27,7.798827038711457e-26,1.6013674146098139e-27,1.3630870844335439e-27,5.518345086747562e-26,1.0904696675468351e-26,6.81610157752127e-28,3.679615891094895e-26,1.0905762524034031e-26
490,9.891460274753775e-60,1.4630918012581834e-59,1.8301305171932132e-64,1.7104180111572744e-60,1.8229627178518666e-57,7.008930163189358e-63,5.6762811648553206e-61,8.824775208958546e-58,3.027941696175624e-60,2.8389728003679666e-61,5.886633682866363e-58,4.5423564805887465e-60
491,5.063650991958372e-162,4.2806833709548585e-161,4.991167967397175e-216,8.694576558036175e-183,2.0048310501599578e-171,7.083520072889845e-211,4.6290001002859304e-197,2.0749528033883113e-186,5.092531794966396e-204,8.129915558966212e-202,9.86675990258777e-192,1.8073175112873698e-202
492,9.326961691133294e-153,1.113646187099856e-151,4.202584758140421e-200,2.110388144279675e-169,1.0203379442619668e-158,2.211066847495192e-195,4.6301879123660404e-184,2.289702255085067e-174,8.08408684183093e-190,3.3452312749908673e-187,7.436386224807356e-178,1.8571976053806847e-187
493,1.2480296096976332e-117,2.2783057634398435e-117,2.8326058321074474e-144,3.666375863099699e-124,9.302120462409566e-117,1.3490966427099696e-139,8.674849039153545e-132,1.1479500302911078e-124,2.964444299616736e-135,6.562203235596953e-135,5.570836257377965e-128,6.054164479626975e-135
494,2.304107105942782e-131,8.778427772301007e-131,2.693545076233002e-168,2.5884714893710973e-143,3.359298216637762e-134,1.3397968059819879e-162,2.1968494233986676e-155,3.0284799234067316e-147,3.678036917856213e-160,1.04772158586548e-157,8.19407494588205e-150,1.7271169236633523e-157
495,7.018980558053007e-34,1.5113189930778019e-33,2.7138257705736856e-44,1.3378955316317697e-37,4.149083221260622e-35,5.273523192466336e-43,7.334923123144785e-42,1.9699009513289923e-39,1.9293486403249665e-42,9.945901469242913e-43,2.7160400296866745e-40,7.462342432219044e-42
496,2.990318708058986e-68,6.620783620704697e-68,1.872984549634511e-80,8.247602604323502e-74,8.061402227940894e-70,5.849817313701805e-79,8.274613403143967e-76,6.501134733882758e-72,6.99245712415205e-76,4.1441845608578e-76,4.348506599068121e-72,6.63069529737248e-75
497,3.2450912298166396e-80,1.9543267436162236e-79,2.8601538427229454e-108,1.1791817376341975e-91,9.584116174348686e-86,9.693816824454525e-105,6.261248740334111e-100,1.6419395829526006e-94,8.373231736993317e-103,1.0136274535542158e-101,2.2356800752962055e-96,3.354011116668378e-101
498,5.439659328297521e-87,2.5261054971536955e-86,1.87074053285999e-108,7.829942209927968e-96,4.723559210123633e-90,7.1734303141051e-106,1.8938757653882547e-100,4.99500467466937e-95,4.207088584256102e-102,4.513811085167443e-102,8.07986940387459e-97,1.270584991111325e-101
499,1.043937737051823e-263,5.338166670380376e-264,4.64291841189e-312,1.8490955712381156e-280,8.392383978028067e-266,6.474034456024741e-302,9.050387261116268e-291,1.2298088496825166e-276,2.917111494743477e-294,3.158097755456828e-291,5.384129969949492e-277,3.7900876854874567e-290
500,6.083860304660473e-295,1.8835792889055225e-294,0.0,3.29215458e-315,2.0526319562633682e-298,0.0,0.0,1.24146494743334e-310,0.0,0.0,2.52028686947e-312,0.0
501,1.1083959599154764e-280,1.358821886981487e-279,0.0,2.89529e-318,1.2500635146553198e-299,0.0,0.0,9.4e-323,0.0,0.0,0.0,0.0
502,6.819087999482381e-25,1.0844290498624672e-24,2.1184064444715963e-28,2.1870983381145807e-27,5.442863582612529e-26,9.108605931206687e-28,1.3630870844335439e-27,5.518345086747562e-26,1.0904696675468351e-26,6.81610157752127e-28,3.679615891094895e-26,1.0905762524034031e-26
503,2.981490868063907e-248,1.1308982085427813e-246,5e-324,2.9229061086805983e-278,1.8775630278079477e-261,2.0259462175e-314,4.6219792867950123e-296,1.2333472115195327e-280,1.348411214471597e-304,3.492811478630965e-302,2.2041457245050258e-287,5.610708851009391e-303
504,1.8444117184985377e-222,1.3185528968301455e-221,3.620035173577e-284,6.52901238381319e-248,1.0660610278580023e-233,6.348717268098077e-278,7.986691373040649e-262,2.3524109375940497e-248,3.3310014467371616e-268,9.751411158014255e-265,1.332120599574704e-251,5.551815086300523e-265
505,4.65040161621504e-140,2.9815313504818385e-139,2.1762529838795056e-176,5.042905587680238e-158,4.093609682482528e-149,1.3686699052648468e-172,1.795022512078464e-164,2.913881132414176e-156,8.572317432563055e-167,4.008864190353222e-165,7.063323899650499e-157,3.608683039902702e-164
506,1.0372780863694859e-249,5.197581379629572e-248,0.0,3.9126326233422445e-279,1.0237364709245617e-260,0.0,6.740262856368407e-308,3.772949303807422e-291,9.934e-320,3.8306475e-316,1.906179762126147e-300,3.14898e-318
507,6.255519189110046e-22,1.0033158519433724e-21,2.0068894157776092e-24,3.022379155166086e-23,6.467594716821955e-22,9.209672939609436e-24,6.97150949264087e-24,1.8812044868164676e-22,3.486776761981005e-23,3.487117567059882e-24,1.2551169804524686e-22,5.579388107295811e-23
508,1.4396749218284662e-172,3.4116044363010143e-172,3.0569811751094596e-212,2.43928393958171e-187,3.66204470353095e-177,1.4954662775112865e-206,6.387332996780681e-195,9.347850552781844e-185,4.301583637834806e-198,2.4943437941302255e-197,2.6026588689967754e-187,1.2056223044468669e-197
509,9.461348082126041e-200,3.3535057027015597e-199,3.2230543356409823e-252,4.55703468174446e-221,7.732273529017115e-209,3.3838136238405742e-245,2.6030303431416813e-234,1.2807554165017945e-222,1.8272106596582023e-237,1.3588496190325607e-235,5.295622007189024e-224,4.5888073567750755e-235
510,6.9437465008146525e-227,8.109080108264884e-226,2.0766828662449893e-284,1.4041088938490954e-249,2.910682507572552e-235,3.3592623760815097e-279,1.6238211835896014e-264,1.475085891719886e-251,4.289632550149927e-269,2.8963726541283695e-265,2.8914643472050164e-252,2.317777535664109e-264
511,2.974075357598073e-305,9.492876998186214e-304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,1.63771871317e-313,1.503366963287e-311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,9.59573103590809e-271,1.5425877771498048e-270,5e-324,4.5311002593332474e-291,1.9007332436363953e-275,1.458277866e-315,1.8950845480119352e-299,3.1663671898285e-284,1.8225519480297078e-303,2.384240063985803e-301,2.4349187633979885e-286,4.60334721617734e-301
515,2.631097527608358e-57,6.962425180481904e-57,2.2351847375052825e-72,1.5499730343925287e-62,1.2776519266821699e-58,5.941259450030991e-70,1.94139094510243e-67,1.0699837695616891e-63,5.246867057906391e-68,1.6260608446799559e-68,8.422542298926002e-65,8.677198569457246e-68
516,2.372432290836223e-79,7.299255376202107e-79,2.2754349597916126e-96,6.786287729718912e-85,9.339415383495144e-80,6.943671853247607e-94,1.8037143429213775e-90,7.932681521197007e-86,2.0434500000022663e-91,6.04887350472463e-91,3.211651275215569e-86,7.259357612257288e-90
517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,7.213584381474703e-67,1.7889811619731943e-66,2.0077134638214197e-80,2.475353254875685e-72,2.3693722535929746e-68,9.439060217037391e-79,1.1988161369993196e-75,1.0120445664503602e-71,7.043193396060254e-76,4.1437795784908635e-76,4.347656866464492e-72,4.97302147302936e-75
520,2.6948437199206582e-126,6.07189187615942e-126,3.254598973649614e-156,2.6855201497781893e-143,4.7955481864825805e-136,4.3472326074104676e-153,4.204283570112186e-146,8.112448650238596e-139,4.795507117961213e-147,1.4051298681080357e-146,3.262139972279471e-139,1.6863206341301253e-145
521,6.829711731486717e-47,1.0653088711514671e-46,1.8942748025644904e-52,6.583908755751134e-48,3.08261953142637e-45,6.704526405918424e-51,7.574082539052451e-50,3.477788853359033e-47,1.5638807262937702e-49,3.8014811302051165e-50,2.3362115640712025e-47,6.0823698083281864e-49
522,2.7143144900327583e-153,5.196881720773542e-153,3.437141767016927e-184,1.7110930743928113e-164,2.0768970419508e-155,2.2615738081900628e-178,1.490698019943213e-171,6.500349340308809e-163,1.5471182753518464e-173,3.445544830388808e-172,1.6856734114337735e-163,3.1015965126902873e-171
523,6.479441397172265e-157,6.920462916744184e-156,5.63761142027917e-208,3.3600087577692643e-175,5.0558620314294786e-164,4.859332107246946e-202,1.2494325909478227e-191,1.320079988159074e-181,6.162863815967037e-198,1.9177137944776088e-194,1.065865437954806e-184,4.4128180186777646e-194
524,1.9760436272282482e-126,1.1919684879785093e-125,2.010807676513124e-160,1.3592654359616346e-142,1.8319016382563398e-134,7.303333416837562e-158,1.6219906593166322e-149,5.405299525045766e-142,1.1515684511215359e-151,2.746003259933625e-150,9.559851437763422e-143,2.197446747628519e-149
525,3.9311357053132243e-97,1.7273275291849976e-96,2.783178542395785e-124,6.528314584182521e-103,3.330729186024744e-96,1.256198303160042e-119,1.4073476100106167e-112,3.2783554611404755e-106,3.9358395665049633e-116,9.834441859115085e-116,1.28040756275933e-109,5.27361798357278e-116
526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,1.6609368577552442e-180,1.1184231635128407e-180,3.2982059119994593e-212,1.2741797783267631e-191,1.3475244210540496e-181,2.030649195968668e-205,2.590970645598314e-197,1.9806813001053564e-187,1.1803041885903469e-198,1.6689155057933712e-198,1.1288843405028974e-188,8.767801525109498e-198
528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,6.769525859027194e-131,1.908485971533925e-130,3.224496871328169e-164,1.4819289014063053e-144,2.146325288367148e-136,1.7442492949159554e-159,1.756131020343739e-152,1.2077132054241416e-144,1.2103328801130154e-154,5.364334980355736e-154,2.7993700979945397e-146,1.8120559942450779e-153
530,8.773899833893015e-165,2.5831860298583525e-164,2.9376075540332562e-208,5.991052099958349e-183,1.4947190516531187e-172,3.463871420758209e-203,2.3488882131659317e-192,1.9394034470078843e-182,2.306159126755953e-196,1.2789754506351413e-194,6.400188142666732e-185,1.7353756060207375e-194
531,2.6117959474986155e-33,4.252881775532319e-33,1.7732495956438937e-36,8.616194773284806e-34,7.985812887300702e-32,2.822472519904779e-35,5.203321233935725e-35,4.7345850813735414e-33,1.85139575913796e-34,2.604203884088242e-35,3.162561989973885e-33,4.166726214541187e-34
532,1.5245191205283291e-221,5.259662894747048e-221,2.325473327248056e-268,2.575856685451248e-232,4.659173269315926e-219,1.992221851173497e-260,5.60158056190807e-246,2.9366635903632483e-233,1.489635848598263e-250,2.9582751319449583e-249,8.378829573934348e-237,2.160507781207827e-249
533,1.1626270695562701e-204,1.5824897206539066e-203,1.7064152957449156e-260,3.704033735129474e-224,1.1371965353046901e-210,8.572597406510152e-254,2.0212704010508506e-239,3.6472116592124134e-227,4.2833842122210816e-246,1.9366585340726785e-242,2.251924525909394e-230,1.9638587630952837e-242
534,7.045825343289993e-158,4.6461671290634315e-157,2.620711295871765e-200,3.186641734510927e-174,4.15547333257258e-164,5.500910191337513e-196,2.308722863517722e-184,8.449205255271972e-175,9.109328129840628e-188,1.0036681437253678e-186,2.528872317783961e-177,5.005773460020735e-186
535,3.2816541761649503e-43,7.769112065107319e-43,2.1831974185892032e-52,3.2804488438234936e-47,1.830875393759031e-44,7.720977351105543e-51,7.565225954227474e-50,3.469680198310707e-47,1.404309560625075e-49,3.8014811302051165e-50,2.3362115640712025e-47,6.0823698083281864e-49
536,2.8911301727050255e-92,3.951658070341731e-92,2.297403237240662e-108,2.2996391074957645e-99,3.279026420459472e-94,2.356948504602897e-105,9.01264669266061e-102,1.2079661036300344e-96,6.479521651484131e-102,4.517782697378662e-102,8.094091277070092e-97,7.22845231580586e-101
537,5.0984032792227355e-34,4.761760388904335e-34,1.6683109997739922e-32,5.303295254424804e-31,2.4036395365463615e-29,5.657458012528941e-31,2.66436099381068e-31,1.617808585971141e-29,2.131488795048544e-30,1.3323107070995444e-31,1.0787498947800922e-29,2.131697131359271e-30
538,3.771174290232303e-46,4.098763462962998e-46,2.1158359895800847e-52,5.575305473910822e-49,1.9223694169019e-46,1.0932611722967712e-50,7.597763544980567e-50,3.499527957865065e-47,2.660776721089717e-49,3.8014811302051165e-50,2.3362115640712025e-47,6.0823698083281864e-49
539,2.254392290055701e-183,2.1218759251438764e-182,5.199846903196452e-236,2.2660695732406688e-204,3.2857824949537454e-192,1.6087768171794208e-229,7.827789392218456e-217,1.950090452753045e-205,7.605134677065954e-223,2.0875353215437853e-220,1.9781488673948308e-209,1.1941131595449554e-220
540,2.3867428441692713e-41,7.445486427122609e-41,2.3815687285943436e-52,5.739423735820049e-47,3.5049962806613983e-44,2.9654161747696526e-51,1.1364411899278503e-49,5.799625926048573e-47,8.105931718628566e-50,3.8011096378636524e-50,2.3357550498427566e-47,4.561777356246141e-49
541,5.5180974146623485e-273,1.1794320547053523e-271,0.0,6.027514589628512e-303,4.369627922709528e-285,0.0,1.5e-322,1.6789471122501973e-306,0.0,5e-324,2.3870379145044947e-308,5e-324
542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,1.6531115e-317,2.2895644e-317,0.0,0.0,1.781170536e-315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,8.327689020900174e-120,1.906753782750245e-119,2.2405871747872708e-148,2.1801794820816192e-126,2.807488825714967e-118,1.5010936074205902e-142,1.1781052253038567e-135,2.7563504411075446e-128,1.7652240188798363e-139,5.488120526892522e-139,6.260855543866588e-132,1.1424856845011225e-138
545,1.8294455422494453e-71,3.2711337798347236e-71,1.820754779236765e-84,9.405911153918805e-76,2.0138924287705527e-71,1.0810747724115806e-81,2.4164106067162096e-79,3.1512740615370824e-75,2.0675026688248016e-79,8.099647338723351e-80,1.274598905442537e-75,9.720526726015169e-79
546,7.655132697065107e-307,2.2657648446523389e-305,0.0,0.0,2.96504e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,1.5774867671068286e-32,2.4460161212377166e-32,2.0630995780042032e-36,1.719757233084463e-33,1.582680985050281e-31,3.728877054159832e-35,5.20027330555714e-35,4.729044852936258e-33,1.157260562833115e-34,2.604203884088242e-35,3.162561989973885e-33,4.166726214541187e-34
548,1.2106897394171118e-165,7.355561038182582e-165,2.7060621965999866e-204,5.76719681089647e-181,1.0379399248815608e-170,6.28997932640345e-200,9.698652817717838e-190,3.7306080470360866e-180,6.8807543858734735e-193,4.3681284056450166e-191,1.3134477112469701e-181,1.6391690531013309e-190
549,8.723743269900091e-20,1.8747070604195975e-19,1.9367139679020297e-24,1.315395020508335e-22,3.1299341159140754e-21,5.5440428522294304e-24,6.960628197949399e-24,1.8753434661195416e-22,3.137639111323661e-23,3.487117567059882e-24,1.2551169804524686e-22,5.579388107295811e-23
550,5.414207036300624e-37,1.1102190346549378e-36,2.296027104794168e-44,5.013299381146756e-40,7.309154593592697e-38,2.469074456170706e-43,1.9201414800599335e-42,3.800847307744027e-40,7.987822416929484e-42,9.949789909625391e-43,2.7181636987254877e-40,1.5919663855400626e-41
551,5.7062389022772364e-30,1.276251398072085e-29,2.4296953161337906e-36,4.694209188760347e-34,3.3914427354861644e-32,1.0687758635649736e-35,5.205354873623335e-35,4.7382846988675085e-33,1.8748435452928952e-34,2.604203884088242e-35,3.162561989973885e-33,4.166726214541187e-34
552,4.816428427561938e-181,3.8131539672667728e-180,3.433834378215471e-232,1.449449366217019e-199,2.011291923074492e-187,1.8235207867285263e-226,4.6200217053195975e-214,6.538184064403829e-203,3.2089150061129014e-220,1.6052628558586383e-216,1.1291943825912436e-205,1.191021779191304e-216
553,8.975046608140696e-45,2.441068447425542e-44,1.9091265819790614e-52,1.2182222077466422e-47,7.433977318610233e-45,1.4621724997861156e-50,1.895365916680448e-49,1.0453641535421293e-46,2.2798190728499128e-49,3.800366870958355e-50,2.334842556415726e-47,3.8014811302051176e-49
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,7.984654117228189e-56,1.352461923004954e-55,2.594653215795221e-68,3.7325674446288787e-62,9.553464340903016e-59,2.05848100941891e-66,1.1069170464102469e-64,2.5750539081348717e-61,8.137692561070753e-65,5.549204066395556e-65,1.725779443818928e-61,8.87872650623289e-64
556,3.549008532380639e-136,1.1850785177144331e-135,2.789403585758736e-172,3.481909700738942e-151,1.289962729858155e-142,1.429291631331264e-168,3.3483187173398535e-159,6.890127991336555e-151,1.4563041729991674e-161,8.193325245894126e-161,1.3084025432005089e-152,2.0505842065988408e-160
557,9.102391361527684e-89,4.450427890171667e-88,2.4773378879045192e-116,9.509754032783613e-102,1.2598942549831084e-95,1.3115147889419397e-114,1.1183213354535525e-108,4.4563283934232676e-103,7.310752771664497e-111,1.7255873096216234e-109,6.952644762893663e-104,1.1651129758067092e-108
558,2.0782283137216233e-89,6.1502342467510035e-89,2.5874172777974014e-112,8.34058859565038e-98,8.585434939784126e-92,2.988669335139804e-109,1.0856980267065299e-103,5.0674574381226087e-98,1.1127613546377474e-105,7.440711631407319e-105,3.2867448651948638e-99,2.0852321393785548e-104
559,4.583062566810222e-194,7.746696364235518e-193,3.55713598481679e-256,4.2207406950895186e-219,7.341625340957066e-206,7.750016388093085e-250,1.039230212454346e-233,2.639066264459013e-221,2.728671833541945e-242,8.666019464092392e-238,9.977703490361702e-226,3.2466536219915897e-239
560,1.780228796988958e-293,3.4123655385500594e-294,0.0,1.258e-320,4.261018885101796e-305,0.0,5e-324,3.5665916132451165e-308,0.0,0.0,8.611824830404456e-309,1e-323
561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,1.549018174329123e-31,2.3987415012073867e-31,1.6901761551279438e-32,5.242874170314762e-31,2.3495284883926933e-29,2.1456164739186925e-31,2.66436099381068e-31,1.617808585971141e-29,2.131488795048544e-30,1.3323107070995444e-31,1.0787498947800922e-29,2.131697131359271e-30
563,1.2290316448767885e-174,2.3893156757394295e-173,3.9450061019231e-236,2.5970153715733155e-197,1.1321363667868886e-184,2.0156370767287716e-228,1.0869972809519027e-216,3.380213729928433e-205,3.0842661288937046e-224,1.393048901277277e-220,1.1892041127543669e-209,2.020762253965618e-221
564,1.935863126329921e-66,2.5228177769330347e-66,2.629601147633275e-80,4.74708309367911e-75,1.838856798677872e-71,1.4336401560695606e-78,8.279467338827601e-76,6.508763924958444e-72,3.6163894157767703e-75,4.1441845608578e-76,4.348506599068121e-72,6.63069529737248e-75
565,1.4182555569208743e-160,3.43493556803089e-160,2.795927759282009e-192,1.364523133411015e-172,2.0601848833610933e-163,2.094231547934335e-187,7.752296422147389e-179,7.677172118637893e-170,1.8635199510633141e-180,5.849644247439096e-180,5.213661756726936e-171,3.160660476293918e-179
566,1.1044518945693824e-27,2.1145884149590237e-27,2.1181038634330365e-32,3.869110385537385e-29,2.6115694770683267e-27,1.7082591211160307e-31,3.9809717779612285e-31,2.6754131776733235e-29,6.089752591391499e-31,1.3321805096298778e-31,1.0785390985134037e-29,1.5987728485194534e-30
567,5.868288663521703e-300,2.9325371640886574e-298,0.0,0.0,1.2838751953e-313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,6.063885940363534e-183,2.2858017155166656e-182,4.317925402040025e-228,1.3933076321718196e-201,1.104213357081361e-190,1.955351714506412e-222,5.905435268602953e-211,2.647986733627234e-200,1.2839659826319393e-213,8.489353371656958e-213,3.582139175536081e-202,5.233272265153091e-212
569,4.960035678728364e-155,1.1781584421617786e-154,3.8301046539170795e-200,3.828793599772023e-170,7.311363185184604e-160,2.257464479012629e-193,2.7779412018088947e-183,1.5053447088909726e-173,9.054769760052665e-188,5.009533744876273e-187,1.2353031031557458e-177,5.231752556806808e-187
570,1.988327608518554e-167,1.2343240153404885e-166,3.4933275624814666e-212,4.177498608780155e-184,2.764914681646358e-173,3.5364629542812176e-206,6.3192241823298095e-195,1.1085431954391804e-184,1.7443629024490428e-199,2.2433828802187445e-197,2.6599395581292696e-187,8.724148721699518e-198
571,1.726171396204243e-291,3.4402706901639297e-290,0.0,0.0,6.089894832942895e-309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,9.478471466977612e-22,1.360875347377914e-21,2.1265483382426015e-24,1.218421437954898e-23,2.189697805612765e-22,1.8618577778327366e-23,6.973553523962011e-24,1.8823075090895934e-22,5.578842819169609e-23,3.487117567059882e-24,1.2551169804524686e-22,5.579388107295811e-23
573,2.046383212088809e-111,1.5086553563732477e-110,2.0363062570304857e-140,2.2471859935592987e-127,1.5660208054263234e-120,1.9796355386186876e-138,2.8773309746233374e-131,1.0960503985096799e-124,2.631658176637729e-132,9.625839336937344e-132,4.416004115794664e-125,1.155213611433306e-130
574,6.518337110064162e-76,2.6732467394939343e-75,2.720464730905856e-100,1.9205521718101405e-84,5.684473827189272e-79,1.4551082859356725e-96,1.4710765216994508e-92,1.9275377448712225e-87,1.6673918462247137e-94,1.1808433351138438e-94,9.391686736410147e-90,2.217068913655326e-94
575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,5.195125499547438e-94,1.906584856248562e-93,2.2548875629366394e-116,6.121578403701988e-101,1.2000526880112949e-94,5.588413375393396e-113,3.2009043730771447e-108,1.5311200747354288e-102,8.828457712099774e-111,1.7249129886786184e-109,6.94721353977278e-104,8.091062331991034e-109
577,7.218177766339105e-19,1.1981895065706114e-18,1.9777809765891937e-20,1.2849357188581805e-19,1.8393149198474926e-18,7.643231900671995e-20,3.566972763788639e-20,6.418042150814946e-19,1.902757324191448e-19,1.7840093473078357e-20,4.281204020323371e-19,2.854414955692537e-19
578,2.542475780695085e-39,4.4486220981946275e-39,2.458527761093754e-48,3.5569538943850867e-43,1.3169010990187286e-40,4.5358891679686454e-46,4.256978411695093e-45,1.6960106768034823e-42,4.293947608234945e-45,1.94104368115985e-46,7.937789444345821e-44,1.6299592539689386e-45
579,3.52533416020209e-182,6.141393613275821e-182,3.07927852652035e-224,3.1264523073858866e-200,1.3955229493046368e-189,1.7642587053492564e-218,4.269525797314069e-208,1.2870733196529481e-197,6.351858735097951e-210,1.8691713156785634e-209,4.738962381430505e-199,8.978600151164033e-209
580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,3.6298365189863516e-165,6.148498377886813e-165,3.0749823829880648e-204,3.3722278936059566e-181,2.9176574983071145e-171,4.681502796450296e-198,1.9901236976135746e-189,8.064052311586605e-180,6.778220137740148e-192,8.732843460938848e-191,3.06231807215668e-181,3.9956692484819046e-190
582,8.958845658670738e-243,1.0292327536056755e-241,2.088114965007047e-300,2.429500508351156e-266,2.110466962982886e-251,7.417495716027074e-295,8.06655297496095e-280,2.9192702964344585e-266,2.6733413483899353e-284,4.229213589840164e-280,2.1372019711721992e-266,6.766741743744262e-279
